Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Nigeria,NGA,2009,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,45.54019
Nigeria,NGA,2008,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,41.69436
Nigeria,NGA,2007,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,39.66702
Nigeria,NGA,2006,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,42.02512
Nigeria,NGA,2005,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,41.18983
Nigeria,NGA,2004,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,41.78143
Nigeria,NGA,2002,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,38.37289
Nigeria,NGA,2001,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,31.98527
Nigeria,NGA,2000,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,28.81795
Nigeria,NGA,1999,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,26.54045
Nigeria,NGA,2016,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,38.6128
Nigeria,NGA,2015,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,44.01192
Nigeria,NGA,2014,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,39.49027
Nigeria,NGA,2013,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,60.2867
Nigeria,NGA,2012,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,48.04969
Nigeria,NGA,2011,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,44.64424
Nigeria,NGA,2010,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,41.48859
Nigeria,NGA,2009,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,35.62535
Nigeria,NGA,2008,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,31.71317
Nigeria,NGA,2007,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,27.75419
Nigeria,NGA,2006,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,30.06726
Nigeria,NGA,2005,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,31.46059
Nigeria,NGA,2004,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,32.05535
Nigeria,NGA,2002,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,26.05751
Nigeria,NGA,2001,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,24.61748
Nigeria,NGA,2000,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,22.7309
Nigeria,NGA,1999,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,21.13883
Nigeria,NGA,2016,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,36.11593
Nigeria,NGA,2015,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,41.61411
Nigeria,NGA,2014,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,36.86174
Nigeria,NGA,2013,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,56.21369
Nigeria,NGA,2012,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,44.79184
Nigeria,NGA,2011,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,40.47467
Nigeria,NGA,2010,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,38.4221
Nigeria,NGA,2009,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,33.201
Nigeria,NGA,2008,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,28.22259
Nigeria,NGA,2007,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,23.50788
Nigeria,NGA,2006,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,26.58748
Nigeria,NGA,2005,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,27.97231
Nigeria,NGA,2004,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,28.29405
Nigeria,NGA,2002,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,23.68068
Nigeria,NGA,2001,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,22.4126
Nigeria,NGA,2000,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,20.97592
Nigeria,NGA,1999,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,19.54987
Nigeria,NGA,2016,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,41.02789
Nigeria,NGA,2015,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,46.33286
Nigeria,NGA,2014,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,42.03593
Nigeria,NGA,2013,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,64.23327
Nigeria,NGA,2012,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,51.20801
Nigeria,NGA,2011,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,48.68848
Nigeria,NGA,2010,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,44.4635
Nigeria,NGA,2009,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,37.97746
Nigeria,NGA,2008,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,35.0999
Nigeria,NGA,2007,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,31.87453
Nigeria,NGA,2006,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,33.44399
Nigeria,NGA,2005,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,34.84532
Nigeria,NGA,2004,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,35.70406
Nigeria,NGA,2002,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,28.3617
Nigeria,NGA,2001,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,26.75445
Nigeria,NGA,2000,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,24.43189
Nigeria,NGA,1999,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,22.67929
Nigeria,NGA,1999,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)",SE.TER.CMPL.FE.ZS,1.6724
Nigeria,NGA,1999,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)",SE.TER.CMPL.MA.ZS,1.71679
Nigeria,NGA,1999,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,1.69488
Nigeria,NGA,2011,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,1513371
Nigeria,NGA,2010,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,1394585
Nigeria,NGA,2005,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,1391527
Nigeria,NGA,2004,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,1289656
Nigeria,NGA,2003,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,1234219
Nigeria,NGA,1999,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,699109
Nigeria,NGA,1989,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,335824
Nigeria,NGA,1988,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,304536
Nigeria,NGA,1987,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,267862
Nigeria,NGA,1986,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,266679
Nigeria,NGA,1985,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,240889
Nigeria,NGA,1984,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,208051
Nigeria,NGA,1983,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,193731
Nigeria,NGA,1982,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,176904
Nigeria,NGA,1981,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,150072
Nigeria,NGA,1980,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,115166
Nigeria,NGA,1979,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,97530
Nigeria,NGA,1978,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,68382
Nigeria,NGA,1977,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,58953
Nigeria,NGA,1976,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,44964
Nigeria,NGA,1975,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,39562
Nigeria,NGA,2011,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE,608519
Nigeria,NGA,2010,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE,583329
Nigeria,NGA,2005,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE,566507
Nigeria,NGA,2004,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE,525034
Nigeria,NGA,2003,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE,493683
Nigeria,NGA,1999,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE,302016
Nigeria,NGA,1989,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE,81315
Nigeria,NGA,1988,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE,76507
Nigeria,NGA,1987,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE,75647
Nigeria,NGA,1986,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE,70724
Nigeria,NGA,1985,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE,62033
Nigeria,NGA,2011,Percentage of enrolment in tertiary education in private institutions (%),SE.TER.PRIV.ZS,6.38303
Nigeria,NGA,2010,Percentage of enrolment in tertiary education in private institutions (%),SE.TER.PRIV.ZS,5.92721
Nigeria,NGA,2011,"Teachers in tertiary education programmes, both sexes (number)",SE.TER.TCHR,66975
Nigeria,NGA,2010,"Teachers in tertiary education programmes, both sexes (number)",SE.TER.TCHR,56653
Nigeria,NGA,2004,"Teachers in tertiary education programmes, both sexes (number)",SE.TER.TCHR,37031
Nigeria,NGA,1999,"Teachers in tertiary education programmes, both sexes (number)",SE.TER.TCHR,52386
Nigeria,NGA,1989,"Teachers in tertiary education programmes, both sexes (number)",SE.TER.TCHR,19601
Nigeria,NGA,1986,"Teachers in tertiary education programmes, both sexes (number)",SE.TER.TCHR,18010
Nigeria,NGA,1982,"Teachers in tertiary education programmes, both sexes (number)",SE.TER.TCHR,14417
Nigeria,NGA,1981,"Teachers in tertiary education programmes, both sexes (number)",SE.TER.TCHR,10742
Nigeria,NGA,2011,"Teachers in tertiary education programmes, female (number)",SE.TER.TCHR.FE,18397
Nigeria,NGA,2010,"Teachers in tertiary education programmes, female (number)",SE.TER.TCHR.FE,6586
Nigeria,NGA,2004,"Teachers in tertiary education programmes, female (number)",SE.TER.TCHR.FE,6347
Nigeria,NGA,1999,"Teachers in tertiary education programmes, female (number)",SE.TER.TCHR.FE,16460
Nigeria,NGA,1986,"Teachers in tertiary education programmes, female (number)",SE.TER.TCHR.FE,2326
Nigeria,NGA,2011,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,56.05754
Nigeria,NGA,2010,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,53.01466
Nigeria,NGA,2005,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,56.01944
Nigeria,NGA,2004,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,55.50821
Nigeria,NGA,2002,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,51.95532
Nigeria,NGA,2001,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,49.99106
Nigeria,NGA,2000,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,50.2172
Nigeria,NGA,1999,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,48.00714
Nigeria,NGA,1989,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,44.98289
Nigeria,NGA,1987,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,48.74071
Nigeria,NGA,1986,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,50.29094
Nigeria,NGA,1985,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,55.56399
Nigeria,NGA,1984,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,57.47074
Nigeria,NGA,1983,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,56.36848
Nigeria,NGA,1982,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,54.35386
Nigeria,NGA,1981,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,48.55213
Nigeria,NGA,1980,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,43.77288
Nigeria,NGA,1979,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,40.55775
Nigeria,NGA,1978,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,34.2642
Nigeria,NGA,1977,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,27.16375
Nigeria,NGA,2015,"Population, ages 3-5, female",SP.POP.0305.FE.UN,7552258
Nigeria,NGA,2014,"Population, ages 3-5, female",SP.POP.0305.FE.UN,7494676
Nigeria,NGA,2013,"Population, ages 3-5, female",SP.POP.0305.FE.UN,7432905
Nigeria,NGA,2012,"Population, ages 3-5, female",SP.POP.0305.FE.UN,7364702
Nigeria,NGA,2011,"Population, ages 3-5, female",SP.POP.0305.FE.UN,7286971
Nigeria,NGA,2010,"Population, ages 3-5, female",SP.POP.0305.FE.UN,7197816
Nigeria,NGA,2009,"Population, ages 3-5, female",SP.POP.0305.FE.UN,7096106
Nigeria,NGA,2008,"Population, ages 3-5, female",SP.POP.0305.FE.UN,6983469
Nigeria,NGA,2007,"Population, ages 3-5, female",SP.POP.0305.FE.UN,6864118
Nigeria,NGA,2006,"Population, ages 3-5, female",SP.POP.0305.FE.UN,6743896
Nigeria,NGA,2005,"Population, ages 3-5, female",SP.POP.0305.FE.UN,6626981
Nigeria,NGA,2004,"Population, ages 3-5, female",SP.POP.0305.FE.UN,6515275
Nigeria,NGA,2003,"Population, ages 3-5, female",SP.POP.0305.FE.UN,6407615
Nigeria,NGA,2002,"Population, ages 3-5, female",SP.POP.0305.FE.UN,6301368
Nigeria,NGA,2001,"Population, ages 3-5, female",SP.POP.0305.FE.UN,6192432
Nigeria,NGA,2000,"Population, ages 3-5, female",SP.POP.0305.FE.UN,6077966
Nigeria,NGA,1999,"Population, ages 3-5, female",SP.POP.0305.FE.UN,5956882
Nigeria,NGA,1998,"Population, ages 3-5, female",SP.POP.0305.FE.UN,5830562
Nigeria,NGA,1997,"Population, ages 3-5, female",SP.POP.0305.FE.UN,5701539
Nigeria,NGA,1996,"Population, ages 3-5, female",SP.POP.0305.FE.UN,5573476
Nigeria,NGA,1995,"Population, ages 3-5, female",SP.POP.0305.FE.UN,5448823
Nigeria,NGA,1994,"Population, ages 3-5, female",SP.POP.0305.FE.UN,5329075
Nigeria,NGA,1993,"Population, ages 3-5, female",SP.POP.0305.FE.UN,5212957
Nigeria,NGA,1992,"Population, ages 3-5, female",SP.POP.0305.FE.UN,5096833
Nigeria,NGA,1991,"Population, ages 3-5, female",SP.POP.0305.FE.UN,4975534
Nigeria,NGA,1990,"Population, ages 3-5, female",SP.POP.0305.FE.UN,4845642
Nigeria,NGA,2015,"Population, ages 3-5, male",SP.POP.0305.MA.UN,7733898
Nigeria,NGA,2014,"Population, ages 3-5, male",SP.POP.0305.MA.UN,7674543
Nigeria,NGA,2013,"Population, ages 3-5, male",SP.POP.0305.MA.UN,7611622
Nigeria,NGA,2012,"Population, ages 3-5, male",SP.POP.0305.MA.UN,7542698
Nigeria,NGA,2011,"Population, ages 3-5, male",SP.POP.0305.MA.UN,7464365
Nigeria,NGA,2010,"Population, ages 3-5, male",SP.POP.0305.MA.UN,7374480
Nigeria,NGA,2009,"Population, ages 3-5, male",SP.POP.0305.MA.UN,7271886
Nigeria,NGA,2008,"Population, ages 3-5, male",SP.POP.0305.MA.UN,7158173
Nigeria,NGA,2007,"Population, ages 3-5, male",SP.POP.0305.MA.UN,7037291
Nigeria,NGA,2006,"Population, ages 3-5, male",SP.POP.0305.MA.UN,6914747
Nigeria,NGA,2005,"Population, ages 3-5, male",SP.POP.0305.MA.UN,6794493
Nigeria,NGA,2004,"Population, ages 3-5, male",SP.POP.0305.MA.UN,6678306
Nigeria,NGA,2003,"Population, ages 3-5, male",SP.POP.0305.MA.UN,6565087
Nigeria,NGA,2002,"Population, ages 3-5, male",SP.POP.0305.MA.UN,6452440
Nigeria,NGA,2001,"Population, ages 3-5, male",SP.POP.0305.MA.UN,6336606
Nigeria,NGA,2000,"Population, ages 3-5, male",SP.POP.0305.MA.UN,6215008
Nigeria,NGA,1999,"Population, ages 3-5, male",SP.POP.0305.MA.UN,6086694
Nigeria,NGA,1998,"Population, ages 3-5, male",SP.POP.0305.MA.UN,5953009
Nigeria,NGA,1997,"Population, ages 3-5, male",SP.POP.0305.MA.UN,5816396
Nigeria,NGA,1996,"Population, ages 3-5, male",SP.POP.0305.MA.UN,5680360
Nigeria,NGA,1995,"Population, ages 3-5, male",SP.POP.0305.MA.UN,5547273
Nigeria,NGA,1994,"Population, ages 3-5, male",SP.POP.0305.MA.UN,5418611
Nigeria,NGA,1993,"Population, ages 3-5, male",SP.POP.0305.MA.UN,5293275
Nigeria,NGA,1992,"Population, ages 3-5, male",SP.POP.0305.MA.UN,5168009
Nigeria,NGA,1991,"Population, ages 3-5, male",SP.POP.0305.MA.UN,5038146
Nigeria,NGA,1990,"Population, ages 3-5, male",SP.POP.0305.MA.UN,4900623
Nigeria,NGA,2015,"Population, ages 3-5, total",SP.POP.0305.TO.UN,15286156
Nigeria,NGA,2014,"Population, ages 3-5, total",SP.POP.0305.TO.UN,15169219
Nigeria,NGA,2013,"Population, ages 3-5, total",SP.POP.0305.TO.UN,15044527
Nigeria,NGA,2012,"Population, ages 3-5, total",SP.POP.0305.TO.UN,14907400
Nigeria,NGA,2011,"Population, ages 3-5, total",SP.POP.0305.TO.UN,14751336
Nigeria,NGA,2010,"Population, ages 3-5, total",SP.POP.0305.TO.UN,14572296
Nigeria,NGA,2009,"Population, ages 3-5, total",SP.POP.0305.TO.UN,14367992
Nigeria,NGA,2008,"Population, ages 3-5, total",SP.POP.0305.TO.UN,14141642
Nigeria,NGA,2007,"Population, ages 3-5, total",SP.POP.0305.TO.UN,13901409
Nigeria,NGA,2006,"Population, ages 3-5, total",SP.POP.0305.TO.UN,13658643
Nigeria,NGA,2005,"Population, ages 3-5, total",SP.POP.0305.TO.UN,13421474
Nigeria,NGA,2004,"Population, ages 3-5, total",SP.POP.0305.TO.UN,13193581
Nigeria,NGA,2003,"Population, ages 3-5, total",SP.POP.0305.TO.UN,12972702
Nigeria,NGA,2002,"Population, ages 3-5, total",SP.POP.0305.TO.UN,12753808
Nigeria,NGA,2001,"Population, ages 3-5, total",SP.POP.0305.TO.UN,12529038
Nigeria,NGA,2000,"Population, ages 3-5, total",SP.POP.0305.TO.UN,12292974
Nigeria,NGA,1999,"Population, ages 3-5, total",SP.POP.0305.TO.UN,12043576
Nigeria,NGA,1998,"Population, ages 3-5, total",SP.POP.0305.TO.UN,11783571
Nigeria,NGA,1997,"Population, ages 3-5, total",SP.POP.0305.TO.UN,11517935
Nigeria,NGA,1996,"Population, ages 3-5, total",SP.POP.0305.TO.UN,11253836
Nigeria,NGA,1995,"Population, ages 3-5, total",SP.POP.0305.TO.UN,10996096
